action,action_replica_0,action_replica_1,action_replica_2,action_replica_3,action_value,advantage_std,approx_kl,balance_penalty,buffer_progress,buffer_size,clipfrac,data_type,datetime,delta_latency,delta_throughput,entropy,explained_var,latency,log_probability,lr,mode,pg_grad_norm,pi_loss,queue_length,queue_size,replica_id,return_mean,reward,reward_max,reward_mean,reward_min,reward_std,rollout_length,selected_replica,step,throughput,timestamp,value_estimate,value_mean,vf_loss
3,,,,,3,,,0.9893588362068966,,,,training,2025-09-17T20:18:53.285713,0.01580303844788311,-0.0006203901733377037,,,12.264175816987622,-0.16720032691955566,,delta,,,0,0,3,,-0.02432494784516237,,,,,,3,1140,1.9598578936296802,1758154733.2857118,-0.5330979228019714,,
3,,,,,3,,,0.9904364224137931,,,,training,2025-09-17T20:18:53.298792,0.0,-0.0004282938188056029,,,12.264175816987622,-0.16816067695617676,,delta,,,0,0,3,,-0.0004282938188056029,,,,,,3,1141,1.9594295998108746,1758154733.29879,-0.5080784559249878,,
3,,,,,3,,,0.9921875,,,,training,2025-09-17T20:18:53.326071,0.0,-0.0009619112717385025,,,12.264175816987622,-0.16778922080993652,,delta,,,0,0,3,,-0.0009619112717385025,,,,,,3,1142,1.958467688539136,1758154733.3260689,-0.48205724358558655,,
3,,,,,3,,,0.9896282327586207,,,,training,2025-09-17T20:18:53.345841,0.015789973377906108,0.001066806911339313,,,12.279965790365528,-0.16760015487670898,,delta,,,0,0,3,,-0.02261815315551985,,,,,,3,1143,1.9595344954504754,1758154733.3458402,-0.44087809324264526,,
3,,,,,3,,,0.9908405172413793,,,,training,2025-09-17T20:18:53.362988,0.0,-0.0008158680840895105,,,12.279965790365528,-0.16941523551940918,,delta,,,0,0,3,,-0.0008158680840895105,,,,,,3,1144,1.958718627366386,1758154733.362987,-0.4097527265548706,,
3,,,,,3,,,0.9703663793103449,,,,training,2025-09-17T20:18:53.418069,0.03159429157762794,0.0013457867141264401,,,12.311560081943156,-0.17110753059387207,,delta,,,0,0,3,,-0.04604565065231547,,,,,,3,1145,1.9600644140805124,1758154733.418067,-0.3934260606765747,,
3,,,,,3,,,0.9663254310344828,,,,training,2025-09-17T20:18:53.468519,0.031793640988949434,0.000952831458932879,,,12.343353722932106,-0.17060208320617676,,delta,,,0,0,3,,-0.04673763002449127,,,,,,3,1146,1.9610172455394452,1758154733.4685178,-0.37356939911842346,,
3,,,,,3,,,0.9812769396551724,,,,training,2025-09-17T20:18:53.497725,0.01606920539501644,0.0003196190065530846,,,12.359422928327122,-0.17050647735595703,,delta,,,0,0,3,,-0.023784189085971574,,,,,,3,1147,1.9613368645459983,1758154733.4977229,-0.3580881357192993,,
3,,,,,3,,,0.9818157327586207,,,,training,2025-09-17T20:18:53.507226,0.0,-0.00015636988656320128,,,12.359422928327122,-0.16957592964172363,,delta,,,0,0,3,,-0.00015636988656320128,,,,,,3,1148,1.9611804946594351,1758154733.507225,-0.35031360387802124,,
3,,,,,3,,,0.9818157327586207,,,,training,2025-09-17T20:18:53.512041,0.0,-9.517053650798246e-05,,,12.359422928327122,-0.1700878143310547,,delta,,,0,0,3,,-9.517053650798246e-05,,,,,,3,1149,1.9610853241229271,1758154733.51204,-0.36065420508384705,,
0,,,,,0,,,0.982489224137931,,,,training,2025-09-17T20:18:53.520333,0.0,-0.00030155512375951155,,,12.359422928327122,-2.7746078968048096,,delta,,,0,0,0,,-0.00030155512375951155,,,,,,0,1150,1.9607837689991676,1758154733.520333,-0.3862861096858978,,
,,,,,,,0.003075205720961094,,,32,0.0078125,ppo_update,2025-09-17T20:18:53.744885,,,0.5783599019050598,-0.9240460395812988,,,0.0003,,1.7556275572542916,-0.013572593918070197,,,,,,,,,,32,,1151,,1758154733.744883,,,0.0020738316525239497
,1,2,0,29,,0.9999999403953552,,,1.0,,,rollout,2025-09-17T20:18:53.744900,,,,,,,,,,,,,,-0.3849291205406189,,0.01035944651812315,-0.01727485843002796,-0.08267359435558319,0.023270118981599808,,,1151,,1758154733.744899,,-0.4408752918243408,
3,,,,,3,,,0.9865301724137931,,,,training,2025-09-17T20:18:53.750046,0.0,-0.0016918694099297138,,,12.359422928327122,-0.1749875545501709,,delta,,,0,0,3,,-0.0016918694099297138,,,,,,3,1151,1.959091899589238,1758154733.7500448,-0.4052031934261322,,
3,,,,,3,,,0.9819504310344828,,,,training,2025-09-17T20:18:54.016828,0.03324425639224593,0.0016168897177726294,,,12.392667184719368,-0.14680933952331543,,delta,,,0,0,3,,-0.048249494870596266,,,,,,3,1152,1.9607087893070105,1758154734.0168262,-0.4048163890838623,,
2,,,,,2,,,0.9831627155172413,,,,training,2025-09-17T20:18:54.090423,0.0,-0.0005578656778226776,,,12.392667184719368,-2.7734556198120117,,delta,,,0,0,2,,-0.0005578656778226776,,,,,,2,1153,1.9601509236291879,1758154734.090422,-0.4238155782222748,,
3,,,,,3,,,0.9874730603448276,,,,training,2025-09-17T20:18:54.501164,0.0,-0.0019026141846736344,,,12.392667184719368,-0.1463301181793213,,delta,,,0,0,3,,-0.0019026141846736344,,,,,,3,1154,1.9582483094445142,1758154734.501163,-0.4439910650253296,,
3,,,,,3,,,0.9912446120689655,,,,training,2025-09-17T20:18:54.789765,0.0,-0.0011645797757289245,,,12.392667184719368,-0.14639759063720703,,delta,,,0,0,3,,-0.0011645797757289245,,,,,,3,1155,1.9570837296687853,1758154734.7897642,-0.44969603419303894,,
3,,,,,3,,,0.98828125,,,,training,2025-09-17T20:18:55.041648,0.017767804104359186,0.0007671285006500828,,,12.410434988823727,-0.1463472843170166,,delta,,,0,0,3,,-0.025884577655888696,,,,,,3,1156,1.9578508581694354,1758154735.0416472,-0.4671550989151001,,
3,,,,,3,,,0.9849137931034483,,,,training,2025-09-17T20:18:55.173530,0.0177474198336256,0.0012291899067626844,,,12.428182408657353,-0.14628052711486816,,delta,,,0,0,3,,-0.025391939843675715,,,,,,3,1157,1.959080048076198,1758154735.173528,-0.4864996075630188,,
3,,,,,3,,,0.9854525862068966,,,,training,2025-09-17T20:18:55.745605,0.017332536665495724,-0.0006739146504568527,,,12.445514945322849,-0.14622735977172852,,delta,,,0,0,3,,-0.026672719648700438,,,,,,3,1158,1.9584061334257412,1758154735.745603,-0.49781325459480286,,
3,,,,,3,,,0.986260775862069,,,,training,2025-09-17T20:18:55.807397,0.0,-0.0002112055746288366,,,12.445514945322849,-0.14623022079467773,,delta,,,0,0,3,,-0.0002112055746288366,,,,,,3,1159,1.9581949278511124,1758154735.807394,-0.4956798851490021,,
3,,,,,3,,,0.9830280172413793,,,,training,2025-09-17T20:18:56.060677,0.01774458516404387,0.0008024737306888685,,,12.463259530486893,-0.14616084098815918,,delta,,,0,0,3,,-0.025814404015376935,,,,,,3,1160,1.9589974015818012,1758154736.0606751,-0.49913889169692993,,
3,,,,,3,,,0.9795258620689655,,,,training,2025-09-17T20:18:56.191495,0.016811060509828835,0.0012018110862734854,,,12.480070590996721,-0.14616823196411133,,delta,,,0,0,3,,-0.024014779678469766,,,,,,3,1161,1.9601992126680747,1758154736.191494,-0.5038052201271057,,
3,,,,,3,,,0.9847790948275862,,,,training,2025-09-17T20:18:56.676603,0.0,-0.0019816194656905317,,,12.480070590996721,-0.14637446403503418,,delta,,,0,0,3,,-0.0019816194656905317,,,,,,3,1162,1.9582175932023842,1758154736.6766021,-0.49647626280784607,,
3,,,,,3,,,0.9831627155172413,,,,training,2025-09-17T20:18:56.949895,0.01752384855473288,0.0006182187126526628,,,12.497594439551454,-0.14636468887329102,,delta,,,0,0,3,,-0.025667554119446656,,,,,,3,1163,1.9588358119150369,1758154736.9498932,-0.5000864267349243,,
3,,,,,3,,,0.9777747844827587,,,,training,2025-09-17T20:18:57.381563,0.034147624733217086,0.001641374096865933,,,12.531742064284671,-0.14631223678588867,,delta,,,0,0,3,,-0.049580063002959696,,,,,,3,1164,1.9604771860119028,1758154737.381561,-0.5148420929908752,,
3,,,,,3,,,0.9777747844827587,,,,training,2025-09-17T20:18:57.412576,0.0,-8.10531860289121e-05,,,12.531742064284671,-0.14643406867980957,,delta,,,0,0,3,,-8.10531860289121e-05,,,,,,3,1165,1.9603961328258739,1758154737.412575,-0.506174623966217,,
3,,,,,3,,,0.9787176724137931,,,,training,2025-09-17T20:18:57.582075,-0.006507425230507735,0.0009015165004451209,,,12.525234639054164,-0.14615797996520996,,delta,,,0,0,3,,0.010662654346206724,,,,,,3,1166,1.961297649326319,1758154737.582073,-0.5046400427818298,,
3,,,,,3,,,0.9738685344827587,,,,training,2025-09-17T20:18:57.787916,0.0330803951706784,0.0019598713479385133,,,12.558315034224842,-0.14594435691833496,,delta,,,0,0,3,,-0.04766072140807909,,,,,,3,1167,1.9632575206742575,1758154737.787914,-0.5197018980979919,,
3,,,,,3,,,0.9738685344827587,,,,training,2025-09-17T20:18:57.794463,0.0,-1.345846791855898e-05,,,12.558315034224842,-0.14605212211608887,,delta,,,0,0,3,,-1.345846791855898e-05,,,,,,3,1168,1.963244062206339,1758154737.794463,-0.5123814940452576,,
0,,,,,0,,,0.974542025862069,,,,training,2025-09-17T20:18:57.874060,0.0,-0.0006253958077628852,,,12.558315034224842,-2.9817233085632324,,delta,,,0,0,0,,-0.0006253958077628852,,,,,,0,1169,1.962618666398576,1758154737.874059,-0.5055721998214722,,
2,,,,,2,,,0.9710398706896551,,,,training,2025-09-17T20:18:57.948682,0.015778247778657217,0.0013622666680181972,,,12.5740932820035,-2.7657008171081543,,delta,,,0,0,2,,-0.02230510499996763,,,,,,2,1170,1.9639809330665943,1758154737.94868,-0.5158860683441162,,
3,,,,,3,,,0.9713092672413793,,,,training,2025-09-17T20:18:57.981055,0.0,-0.00025736900015704833,,,12.5740932820035,-0.14652085304260254,,delta,,,0,0,3,,-0.00025736900015704833,,,,,,3,1171,1.9637235640664372,1758154737.981052,-0.5197706818580627,,
3,,,,,3,,,0.9893588362068966,,,,training,2025-09-17T20:18:58.080543,0.0,-0.0005142625090637232,,,12.5740932820035,-0.14673829078674316,,delta,,,0,0,3,,-0.0005142625090637232,,,,,,3,1172,1.9632093015573735,1758154738.08054,-0.5205171704292297,,
3,,,,,3,,,0.9900323275862069,,,,training,2025-09-17T20:18:58.241910,0.0,-0.0006926718195325865,,,12.5740932820035,-0.14694857597351074,,delta,,,0,0,3,,-0.0006926718195325865,,,,,,3,1173,1.962516629737841,1758154738.241908,-0.511093258857727,,
3,,,,,3,,,0.9900323275862069,,,,training,2025-09-17T20:18:58.246720,0.0,-1.3511288966316926e-05,,,12.5740932820035,-0.14709782600402832,,delta,,,0,0,3,,-1.3511288966316926e-05,,,,,,3,1174,1.9625031184488746,1758154738.246719,-0.5031183362007141,,
3,,,,,3,,,0.9967672413793104,,,,training,2025-09-17T20:18:58.844382,-0.00639596793076791,-0.000617902312159968,,,12.567697314072731,-0.1472768783569336,,delta,,,0,0,3,,0.008976049583991896,,,,,,3,1175,1.9618852161367146,1758154738.84438,-0.4912111759185791,,
3,,,,,3,,,0.9970366379310345,,,,training,2025-09-17T20:18:58.927888,0.0,-0.0003358418270487107,,,12.567697314072731,-0.14747405052185059,,delta,,,0,0,3,,-0.0003358418270487107,,,,,,3,1176,1.961549374309666,1758154738.927885,-0.4862174391746521,,
3,,,,,3,,,0.9783135775862069,,,,training,2025-09-17T20:18:59.135293,0.016621405584977822,0.0009401996624021081,,,12.584318719657709,-0.147810697555542,,delta,,,0,0,3,,-0.023991908715064625,,,,,,3,1177,1.962489573972068,1758154739.1352909,-0.48108574748039246,,
3,,,,,3,,,0.9837015086206896,,,,training,2025-09-17T20:18:59.665685,0.0,-0.0021116068740727467,,,12.584318719657709,-0.14815235137939453,,delta,,,0,0,3,,-0.0021116068740727467,,,,,,3,1178,1.9603779670979953,1758154739.665683,-0.4826255738735199,,
3,,,,,3,,,0.9877424568965517,,,,training,2025-09-17T20:18:59.959036,0.0,-0.0012022578350294744,,,12.584318719657709,-0.14850330352783203,,delta,,,0,0,3,,-0.0012022578350294744,,,,,,3,1179,1.9591757092629658,1758154739.9590342,-0.484142541885376,,
3,,,,,3,,,0.9855872844827587,,,,training,2025-09-17T20:19:00.704059,0.03542168680481694,0.0004319814260467236,,,12.619740406462526,-0.14839673042297363,,delta,,,0,0,3,,-0.05270054878117869,,,,,,3,1180,1.9596076906890125,1758154740.704057,-0.5051072835922241,,
3,,,,,3,,,0.982489224137931,,,,training,2025-09-17T20:19:01.385071,0.0346728811676531,0.0006914125213877131,,,12.65441328763018,-0.14788413047790527,,delta,,,0,0,3,,-0.05131790923009194,,,,,,3,1181,1.9602991032104002,1758154741.3850691,-0.5179705023765564,,
3,,,,,3,,,0.9826239224137931,,,,training,2025-09-17T20:19:01.417959,0.0,-0.00012924428037197622,,,12.65441328763018,-0.14763545989990234,,delta,,,0,0,3,,-0.00012924428037197622,,,,,,3,1182,1.9601698589300283,1758154741.417959,-0.5171323418617249,,
,,,,,,,0.0,,,32,0.0,ppo_update,2025-09-17T20:19:02.285060,,,0.5238478928804398,-0.15456172823905945,,,0.0003,,0.7897485530006088,0.002166430465877056,,,,,,,,,,32,,1183,,1758154742.285059,,,0.0035753516131080687
,1,0,2,29,,0.9999998211860657,,,1.0,,,rollout,2025-09-17T20:19:02.285081,,,,,,,,,,,,,,-0.40850695967674255,,0.010662654414772987,-0.01239283662289381,-0.052700549364089966,0.018070708960294724,,,1183,,1758154742.2850811,,-0.49308785796165466,
3,,,,,3,,,0.9917834051724138,,,,training,2025-09-17T20:19:02.285618,0.0,-0.003412689513547562,,,12.65441328763018,-0.14757871627807617,,delta,,,0,0,3,,-0.003412689513547562,,,,,,3,1183,1.9567571694164807,1758154742.2856178,-0.510647177696228,,
0,,,,,0,,,0.9917834051724138,,,,training,2025-09-17T20:19:02.307704,0.0,-7.441116739315135e-05,,,12.65441328763018,-3.0477380752563477,,delta,,,0,0,0,,-7.441116739315135e-05,,,,,,0,1184,1.9566827582490876,1758154742.307703,-0.3172684907913208,,
3,,,,,3,,,0.9921875,,,,training,2025-09-17T20:19:02.324155,0.0,-3.256910576743266e-05,,,12.65441328763018,-0.13859272003173828,,delta,,,0,0,3,,-3.256910576743266e-05,,,,,,3,1185,1.9566501891433201,1758154742.3241541,-0.2283942848443985,,
3,,,,,3,,,0.9771012931034483,,,,training,2025-09-17T20:19:02.982350,0.022663415252154095,0.0026592824532465364,,,12.677076702882333,-0.13808870315551758,,delta,,,0,0,3,,-0.03133584042498461,,,,,,3,1186,1.9593094715965667,1758154742.982348,-0.18094176054000854,,
3,,,,,3,,,0.9812769396551724,,,,training,2025-09-17T20:19:03.450637,0.017062449817153436,-0.0016491825525317694,,,12.694139152699487,-0.13773512840270996,,delta,,,0,0,3,,-0.027242857278261923,,,,,,3,1187,1.9576602890440349,1758154743.450618,-0.16585282981395721,,
3,,,,,3,,,0.9793911637931034,,,,training,2025-09-17T20:19:03.641149,0.017230590824024006,0.000281429093775154,,,12.71136974352351,-0.13736200332641602,,delta,,,0,0,3,,-0.025564457142260855,,,,,,3,1188,1.95794171813781,1758154743.641147,-0.16224047541618347,,
3,,,,,3,,,0.978448275862069,,,,training,2025-09-17T20:19:03.841392,0.017126060941274446,0.00029050989820311734,,,12.728495804464785,-0.13708186149597168,,delta,,,0,0,3,,-0.02539858151370855,,,,,,3,1189,1.9582322280360132,1758154743.841391,-0.1612546443939209,,
3,,,,,3,,,0.9830280172413793,,,,training,2025-09-17T20:19:04.123251,0.0,-0.002115774279272342,,,12.728495804464785,-0.13717150688171387,,delta,,,0,0,3,,-0.002115774279272342,,,,,,3,1190,1.9561164537567408,1758154744.12325,-0.14850637316703796,,
3,,,,,3,,,0.9857219827586207,,,,training,2025-09-17T20:19:04.249596,0.0,-0.0009241191464448573,,,12.728495804464785,-0.13738059997558594,,delta,,,0,0,3,,-0.0009241191464448573,,,,,,3,1191,1.955192334610296,1758154744.2495942,-0.13823017477989197,,
3,,,,,3,,,0.9865301724137931,,,,training,2025-09-17T20:19:04.283608,0.0,-0.00020898953983294888,,,12.728495804464785,-0.13772010803222656,,delta,,,0,0,3,,-0.00020898953983294888,,,,,,3,1192,1.954983345070463,1758154744.283607,-0.13219590485095978,,
2,,,,,2,,,0.9865301724137931,,,,training,2025-09-17T20:19:04.292173,0.0,-3.599394975140058e-05,,,12.728495804464785,-2.7679238319396973,,delta,,,0,0,2,,-3.599394975140058e-05,,,,,,2,1193,1.9549473511207116,1758154744.292172,-0.1290564388036728,,
3,,,,,3,,,0.9880118534482759,,,,training,2025-09-17T20:19:04.415982,0.0,-0.0006703801167231571,,,12.728495804464785,-0.13878226280212402,,delta,,,0,0,3,,-0.0006703801167231571,,,,,,3,1194,1.9542769710039885,1758154744.415981,-0.1270347386598587,,
3,,,,,3,,,0.9859913793103449,,,,training,2025-09-17T20:19:05.142663,0.03633272699155654,0.0007340014406722606,,,12.764828531456342,-0.1388101577758789,,delta,,,0,0,3,,-0.05376508904666255,,,,,,3,1195,1.9550109724446607,1758154745.142661,-0.1294238567352295,,
3,,,,,3,,,0.9846443965517241,,,,training,2025-09-17T20:19:05.469537,0.011871375177742394,0.0018453206935811206,,,12.776699906634084,-0.1382911205291748,,delta,,,0,0,3,,-0.01596174207303247,,,,,,3,1196,1.9568562931382418,1758154745.4695349,-0.13311828672885895,,
3,,,,,3,,,0.9810075431034483,,,,training,2025-09-17T20:19:05.857253,0.03583159074144149,0.000442849728599537,,,12.812531497375526,-0.13713335990905762,,delta,,,0,0,3,,-0.053304536383562695,,,,,,3,1197,1.9572991428668414,1758154745.8572521,-0.14243435859680176,,
3,,,,,3,,,0.9874730603448276,,,,training,2025-09-17T20:19:06.563696,0.0176189704157359,-0.0025501846674835793,,,12.830150467791261,-0.13660526275634766,,delta,,,0,0,3,,-0.028978640291087432,,,,,,3,1198,1.9547489581993578,1758154746.563694,-0.13062609732151031,,
3,,,,,3,,,0.9877424568965517,,,,training,2025-09-17T20:19:06.599595,0.0,-0.00015652420293110758,,,12.830150467791261,-0.13666701316833496,,delta,,,0,0,3,,-0.00015652420293110758,,,,,,3,1199,1.9545924339964267,1758154746.5995939,-0.11677082628011703,,
3,,,,,3,,,0.9806034482758621,,,,training,2025-09-17T20:19:07.037443,0.049530692534112575,0.002047180506857149,,,12.879681160325374,-0.1358036994934082,,delta,,,0,0,3,,-0.07224885829431171,,,,,,3,1200,1.9566396145032838,1758154747.037441,-0.14032916724681854,,
3,,,,,3,,,0.9771012931034483,,,,training,2025-09-17T20:19:07.105023,0.015127807844901753,0.0012600461446306,,,12.894808968170276,-0.13590598106384277,,delta,,,0,0,3,,-0.02143166562272203,,,,,,3,1201,1.9578996606479144,1758154747.105021,-0.13246169686317444,,
3,,,,,3,,,0.9750808189655172,,,,training,2025-09-17T20:19:07.292919,0.014955816495950458,0.00022483194906630644,,,12.909764784666226,-0.1360476016998291,,delta,,,0,0,3,,-0.02220889279485938,,,,,,3,1202,1.9581244925969807,1758154747.292917,-0.12236740440130234,,
2,,,,,2,,,0.9783135775862069,,,,training,2025-09-17T20:19:07.381891,-0.006674657906033943,0.0004728360093506634,,,12.903090126760192,-2.7817037105560303,,delta,,,0,0,2,,0.010484822868401578,,,,,,2,1203,1.9585973286063314,1758154747.381889,-0.12223551422357559,,
3,,,,,3,,,0.9799299568965517,,,,training,2025-09-17T20:19:07.468351,0.0,-0.0008532541582346731,,,12.903090126760192,-0.1361842155456543,,delta,,,0,0,3,,-0.0008532541582346731,,,,,,3,1204,1.9577440744480967,1758154747.46835,-0.11477795988321304,,
3,,,,,3,,,0.9775053879310345,,,,training,2025-09-17T20:19:07.564308,0.014538709286412654,0.0011002490602860515,,,12.917628836046605,-0.1365189552307129,,delta,,,0,0,3,,-0.02070781486933293,,,,,,3,1205,1.9588443235083828,1758154747.564306,-0.10976781696081161,,
3,,,,,3,,,0.9789870689655172,,,,training,2025-09-17T20:19:07.760695,0.0,-0.0007021020435933334,,,12.917628836046605,-0.13697385787963867,,delta,,,0,0,3,,-0.0007021020435933334,,,,,,3,1206,1.9581422214647894,1758154747.760693,-0.1057068333029747,,
3,,,,,3,,,0.9807381465517241,,,,training,2025-09-17T20:19:07.852837,0.0,-0.0006851799264628866,,,12.917628836046605,-0.13729143142700195,,delta,,,0,0,3,,-0.0006851799264628866,,,,,,3,1207,1.9574570415383266,1758154747.8528352,-0.1067393347620964,,
3,,,,,3,,,0.9811422413793104,,,,training,2025-09-17T20:19:07.905765,0.0,-0.00031122013204565313,,,12.917628836046605,-0.13756418228149414,,delta,,,0,0,3,,-0.00031122013204565313,,,,,,3,1208,1.957145821406281,1758154747.9057631,-0.11087533086538315,,
3,,,,,3,,,0.9842403017241379,,,,training,2025-09-17T20:19:08.076185,0.0,-0.001206761770642828,,,12.917628836046605,-0.13791203498840332,,delta,,,0,0,3,,-0.001206761770642828,,,,,,3,1209,1.955939059635638,1758154748.076184,-0.11748450249433517,,
2,,,,,2,,,0.9803340517241379,,,,training,2025-09-17T20:19:08.108174,0.014516901118749814,0.0015217770012327936,,,12.932145737165355,-2.7663307189941406,,delta,,,0,0,2,,-0.020253574676891928,,,,,,2,1210,1.9574608366368709,1758154748.108172,-0.12284519523382187,,
3,,,,,3,,,0.9832974137931034,,,,training,2025-09-17T20:19:08.223965,0.0,-0.0012042561763847548,,,12.932145737165355,-0.1385054588317871,,delta,,,0,0,3,,-0.0012042561763847548,,,,,,3,1211,1.9562565804604861,1758154748.223964,-0.1278790980577469,,
3,,,,,3,,,0.9779094827586207,,,,training,2025-09-17T20:19:08.719532,0.0445053800983608,0.0011845497050315679,,,12.976651117263716,-0.13724231719970703,,delta,,,0,0,3,,-0.06557352044250964,,,,,,3,1212,1.9574411301655177,1758154748.719531,-0.14974430203437805,,
3,,,,,3,,,0.9740032327586207,,,,training,2025-09-17T20:19:08.813743,0.01496136978022733,0.0009969863373815446,,,12.991612487043943,-0.13664603233337402,,delta,,,0,0,3,,-0.02144506833295945,,,,,,3,1213,1.9584381165028992,1758154748.813741,-0.14566612243652344,,
1,,,,,1,,,0.9698275862068966,,,,training,2025-09-17T20:19:09.090785,0.030310299534766827,0.0012503075447147793,,,13.02192278657871,-3.990725517272949,,delta,,,0,0,1,,-0.04421514175743546,,,,,,1,1214,1.959688424047614,1758154749.0907829,-0.13764303922653198,,
,,,,,,,0.0007473193109035492,,,32,0.0,ppo_update,2025-09-17T20:19:09.764150,,,0.511052280664444,-0.16638797521591187,,,0.0003,,1.6755477485586439,0.0001230565831065178,,,,,,,,,,32,,1215,,1758154749.764148,,,0.0035749751259572804
,1,1,3,27,,0.9999997615814209,,,1.0,,,rollout,2025-09-17T20:19:09.764173,,,,,,,,,,,,,,-0.21177542209625244,,0.010484823025763035,-0.017855213955044746,-0.07224886119365692,0.020937521010637283,,,1215,,1758154749.764173,,-0.14182578027248383,
3,,,,,3,,,0.9873383620689655,,,,training,2025-09-17T20:19:09.764781,0.01463362019577552,-0.001157830752357869,,,13.036556406774485,-0.1347801685333252,,delta,,,0,0,3,,-0.02310826104602115,,,,,,3,1215,1.9585305932952561,1758154749.764781,-0.12855195999145508,,
0,,,,,0,,,0.9855872844827587,,,,training,2025-09-17T20:19:10.448555,0.030359635561907794,0.0005954378261721072,,,13.066916042336393,-2.966377019882202,,delta,,,0,0,0,,-0.044944015516689584,,,,,,0,1216,1.9591260311214282,1758154750.44855,-0.24089299142360687,,
3,,,,,3,,,0.9692887931034483,,,,training,2025-09-17T20:19:10.572509,0.0,-0.0004524499553892891,,,13.066916042336393,-0.14612913131713867,,delta,,,0,0,3,,-0.0004524499553892891,,,,,,3,1217,1.958673581166039,1758154750.572507,-0.26801779866218567,,
3,,,,,3,,,0.9702316810344828,,,,training,2025-09-17T20:19:10.667675,0.0,-0.00026570005741022307,,,13.066916042336393,-0.1492595672607422,,delta,,,0,0,3,,-0.00026570005741022307,,,,,,3,1218,1.9584078811086287,1758154750.667669,-0.3085457980632782,,
3,,,,,3,,,0.9710398706896551,,,,training,2025-09-17T20:19:10.799244,-0.006368482467079772,0.0013444699435634089,,,13.060547559869313,-0.15124034881591797,,delta,,,0,0,3,,0.010897193644183067,,,,,,3,1219,1.9597523510521921,1758154750.799242,-0.34636783599853516,,
3,,,,,3,,,0.9698275862068965,,,,training,2025-09-17T20:19:11.567941,0.015856144932719474,0.00016475983634256508,,,13.076403704802033,-0.15247392654418945,,delta,,,0,0,3,,-0.023619457562736645,,,,,,3,1220,1.9599171108885347,1758154751.567939,-0.3825969696044922,,
3,,,,,3,,,0.9749461206896552,,,,training,2025-09-17T20:19:12.469913,0.0,-0.002392444527387516,,,13.076403704802033,-0.15359997749328613,,delta,,,0,0,3,,-0.002392444527387516,,,,,,3,1221,1.9575246663611472,1758154752.469911,-0.40111464262008667,,
3,,,,,3,,,0.9884159482758621,,,,training,2025-09-17T20:19:13.194886,0.02601424747355985,0.003342604637873947,,,13.102417952275593,-0.15308809280395508,,delta,,,0,0,3,,-0.035678766572465825,,,,,,3,1222,1.9608672709990211,1758154753.194884,-0.4330771267414093,,
3,,,,,3,,,0.9892241379310345,,,,training,2025-09-17T20:19:13.293836,0.0,-0.000326463630290208,,,13.102417952275593,-0.15301251411437988,,delta,,,0,0,3,,-0.000326463630290208,,,,,,3,1223,1.960540807368731,1758154753.293834,-0.4502221643924713,,
3,,,,,3,,,0.9800646551724138,,,,training,2025-09-17T20:19:13.987421,0.04834738670881045,0.00263878913609239,,,13.150765338984403,-0.15204739570617676,,delta,,,0,0,3,,-0.06988229092712328,,,,,,3,1224,1.9631795965048233,1758154753.987419,-0.4788379669189453,,
3,,,,,3,,,0.9831627155172413,,,,training,2025-09-17T20:19:14.424392,0.0,-0.0011402402472349138,,,13.150765338984403,-0.15236592292785645,,delta,,,0,0,3,,-0.0011402402472349138,,,,,,3,1225,1.9620393562575884,1758154754.4243898,-0.4695564806461334,,
3,,,,,3,,,0.9789870689655172,,,,training,2025-09-17T20:19:14.966659,0.026343010357487984,0.002762325919151154,,,13.177108349341891,-0.1516711711883545,,delta,,,0,0,3,,-0.03675218961708082,,,,,,3,1226,1.9648016821767396,1758154754.966657,-0.45413777232170105,,
3,,,,,3,,,0.9845096982758621,,,,training,2025-09-17T20:19:15.304796,0.0,-0.002383296876809826,,,13.177108349341891,-0.15164899826049805,,delta,,,0,0,3,,-0.002383296876809826,,,,,,3,1227,1.9624183852999297,1758154755.304794,-0.4269770085811615,,
3,,,,,3,,,0.98828125,,,,training,2025-09-17T20:19:15.458177,0.0,-0.0009937183503498925,,,13.177108349341891,-0.15179777145385742,,delta,,,0,0,3,,-0.0009937183503498925,,,,,,3,1228,1.9614246669495798,1758154755.458175,-0.40713974833488464,,
3,,,,,3,,,0.9835668103448276,,,,training,2025-09-17T20:19:15.710230,0.04371339153184195,0.002494228233597795,,,13.220821740873733,-0.1502828598022461,,delta,,,0,0,3,,-0.06307585906416513,,,,,,3,1229,1.9639188951831776,1758154755.710228,-0.41590532660484314,,
3,,,,,3,,,0.9820851293103449,,,,training,2025-09-17T20:19:15.743370,0.017059318976414772,0.0003114202293212909,,,13.237881059850148,-0.14981794357299805,,delta,,,0,0,3,,-0.025277558235300868,,,,,,3,1230,1.964230315412499,1758154755.743368,-0.4112257659435272,,
3,,,,,3,,,0.9815463362068966,,,,training,2025-09-17T20:19:15.781627,0.01725783889222754,1.5856938485825367e-05,,,13.255138898742375,-0.14936256408691406,,delta,,,0,0,3,,-0.025870901399855484,,,,,,3,1231,1.9642461723509848,1758154755.7816262,-0.4071348011493683,,
3,,,,,3,,,0.9814116379310345,,,,training,2025-09-17T20:19:15.827540,0.01747431336544203,6.421925597210887e-05,,,13.272613212107817,-0.14899516105651855,,delta,,,0,0,3,,-0.026147250792190935,,,,,,3,1232,1.9643103916069569,1758154755.827538,-0.4042741060256958,,
